Forest Laboratories Inc,PO Box 320+City+TX,1955
Eli Lilly and Company,PO Box 377+City+CA,1916
Jack In The Box Inc,PO Box 1526+City+CT,93
Eastman Kodak Company,PO Box 5191+City+CO,1862
Marsh Supermarkets Inc,PO Box 708+City+FL,1805
Maxxam Inc,PO Box 1004+City+CO,439
Intel Corporation,PO Box 9206+City+WA,1895
General Cable Corporation,PO Box 5401+City+VT,1396
Fleetwood Enterprises Inc,PO Box 7084+City+MI,816
Gemstar-TV Guide International Inc,PO Box 5246+City+FL,270
Ingles Market Inc,PO Box 5007+City+VT,1230
Limited Inc,PO Box 9875+City+GA,185
Johnson & Johnson,PO Box 3831+City+GA,1945
MPS Group Inc,PO Box 5841+City+CO,1392
Manpower Inc,PO Box 3287+City+MO,400
International Flavors & Fragrances Inc,PO Box 8774+City+MI,1090
First National of Nebraska Inc,PO Box 7139+City+NY,379
Humana Inc,PO Box 245+City+VT,1231
Milacron Inc,PO Box 4173+City+FL,319
Mirant Corporation,PO Box 8875+City+CT,835
Eastman Chemical Company,PO Box 2742+City+CA,1422
Equity Office Properties Trust,PO Box 6821+City+NY,1683
JP Morgan Chase & Co,PO Box 298+City+MI,1860
KPMG Consulting Inc,PO Box 3648+City+MI,1681
Lands End Inc,PO Box 3758+City+NY,277
Jacobs Engineering Group Inc,PO Box 3053+City+CT,1240
Entergy Corporation,PO Box 3675+City+WA,1471
Limited Inc,PO Box 2176+City+CA,1276
Millennium Chemicals Inc,PO Box 1456+City+KY,1864
Michaels Stores Inc,PO Box 5316+City+WA,651
Lennox International Inc,PO Box 3652+City+TX,880
JDS Uniphase Corp,PO Box 3573+City+NY,1262
Level 3 Communications Inc,PO Box 9353+City+FL,33
Integrated Electrical Services Inc,PO Box 8378+City+CA,534
Host Marriott Corp,PO Box 9777+City+CO,1810
The McGraw-Hill Companies Inc,PO Box 8865+City+CT,288
Dun & Bradstreet Inc,PO Box 4014+City+CO,585
La-Z-Boy Inc,PO Box 775+City+TX,905
Greif Bros Corporation,PO Box 916+City+VT,156
Georgia Gulf Corporation,PO Box 2478+City+CO,1725
Lucent Technologies Inc,PO Box 2560+City+WA,1288
Hillenbrand Industries Inc,PO Box 634+City+MI,522
Gentiva Health Services Inc,PO Box 4973+City+WA,21
KLA-Tencor Corporation,PO Box 1204+City+FL,1051
Lockheed Martin Corporation,PO Box 3604+City+GA,432
Emerson Electric Co,PO Box 9883+City+MI,1310
Fleetwood Enterprises Inc,PO Box 8871+City+WA,1498
Fortune Brands Inc, PO Box 9147+City+GA,985
Motorola Inc,PO Box 9657+City+NY,1579
McCormick & Company Incorporated,PO Box 7037+City+MO,898
Ferro Corp,PO Box 7052+City+VT,1537
Knight-Ridder Inc,PO Box 9204+City+TX,1217
Georgia-Pacific Corporation,PO Box 8681+City+NY,682
Hercules Inc,PO Box 5117+City+FL,1820
LandAmerica Financial Group Inc,PO Box 938+City+CA,1174
Lehman Brothers Holdings Inc,PO Box 9770+City+TX,535
Felcor Lodging Trust Inc,PO Box 1166+City+MI,1837
Eaton Corporation,PO Box 2268+City+CO,342
Insight Enterprises Inc,PO Box 6107+City+NY,1544
Molex Incorporated,PO Box 1188+City+CO,1059
Dow Chemical Company,PO Box 3083+City+KY,790
EW Scripps Company,PO Box 9725+City+CA,1166
FleetBoston Financial Co,PO Box 8279+City+MI,564
Health Net Inc,PO Box 8991+City+NY,1277
Lehman Brothers Holdings Inc,PO Box 9770+City+TX,1050
Federal Mogul Corp,PO Box 90+City+CA,645
Markel Corporation,PO Box 4480+City+CT,733
MDC Holdings Inc, PO Box 6532+City+MI,1860
Georgia-Pacific Corporation,PO Box 6160+City+CA,1358
First National of Nebraska Inc,PO Box 7139+City+NY,566
International Multifoods Corporation,PO Box 5492+City+MO,226
LSI Logic Corporation,PO Box 7393+City+CO,1072
Morgan Stanley Dean Witter & Co,PO Box 2521+City+CT,161
EOG Resources Inc,PO Box 4674+City+CO,92
Manor Care Inc,Box 5475+City+CA,986
Graybar Electric Company Inc,PO Box 3631+City+GA,1497
DynCorp,PO Box 6468+City+FL,1716
Kimball International Inc,PO Box 4960+City+NY,1985
Foot Locker Inc,PO Box 7411+City+WA,1782
Hawaiian Electric Industries Inc,PO Box 8028+City+TX,599
Morgan Stanley Dean Witter & Co,PO Box 4004+City+VT,693
The McGraw-Hill Companies Inc,PO Box 8865+City+CT,88
Eastman Chemical Company,PO Box 9383+City+CO,852
International Business Machines Corp,PO Box 706+City+CO,1804
Jabil Circuit Inc,PO Box 3701+City+GA,1055
Lithia Motors Inc,PO Box 99+City+CO,933
Hawaiian Electric Industries Inc,PO Box 8819+City+MO,396
Lam Research Corporation,PO Box 7733+City+FL,1908
International Paper Co,PO Box 8251+City+TX,1029
Fleming Companies Inc,PO Box 5532+City+GA,631
Millennium Chemicals Inc,PO Box 6865+City+CT,259
The MONY Group Inc,PO Box 3651+City+GA,1290
Household International Corp,PO Box 6913+City+CT,45
GreenPoint Financial Corp,PO Box 9976+City+CT,563
L-3 Communications Holdings Inc,PO Box 4805+City+MI,1573
Marsh & McLennan Companies Inc,PO Box 3298+City+CO,128
Family Dollar Stores Inc,PO Box 3268+City+FL,1716
Dillards Inc,PO Box 3826+City+WA,1591
Nash Finch Company,PO Box 5566+City+KY,71
Earthlink Inc,PO Box 4816+City+KY,546
Lyondell Chemical Company,PO Box 1417+City+FL,654
Masco Corporation,PO Box 4045+City+VT,1231
Fortune Brands Inc,PO Box 3765+City+CA,1865
Masco Corporation,PO Box 3739+City+GA,1848
Host Marriott Corp,PO Box 9213+City+CT,1744
Dow Jones & Company Inc,PO Box 7844+City+TX,1201
Mail-Well Inc,PO Box 6035+City+VT,1045
Illinois Tool Works Inc,PO Box 2536+City+CT,1636
McCormick & Company Incorporated,PO Box 7641+City+VT,1229
Host Marriott Corp,PO Box 6249+City+MO,539
Metaldyne Corporation,PO Box 3401+City+CO,1008
Dominion Resources Inc,PO Box 8355+City+KY,1026
International Business Machines Corp,PO Box 161+City+GA,1258
Franklin Resources Inc,PO Box 4584+City+KY,1236
Enron Corp,PO Box 3595+City+MI,684
FMC Corp,PO Box 7062+City+CT,229
Dover Corporation Inc,PO Box 365+City+VT,1718
Kellwood Company, PO Box 6745+City+CT,1626
Encompass Services Corporation,PO Box 8480+City+MO,1043
National City Corp,PO Box 7307+City+FL,107
IKON Office Solutions Inc,PO Box 2775+City+TX,75
La-Z-Boy Inc,PO Box 7955+City+CA,1483
K-Mart Corp,PO Box 3897+City+CO,504
Genzyme Corporation,PO Box 5860+City+CT,862
Fiserv Inc,PO Box 133+City+CO,744
Goldman Sachs Group Inc,PO Box 602+City+CT,583
General Motors Corporation,PO Box 8654+City+MO,1155
Johnson Controls Inc,PO Box 3878+City+CT,933
International Paper Co,PO Box 2974+City+VT,470
Hormel Foods Corp,PO Box 5590+City+NY,887
Kimberly-Clark Corporation,PO Box 6305+City+MO,323
Eastman Chemical Company,PO Box 9383+City+CO,285
MeadWestvaco Corporation,PO Box 6437+City+NY,548
Healthsouth Corp,PO Box 8053+City+MO,697
Morgan Stanley Dean Witter & Co,PO Box 4004+City+VT,1624
Maytag Corporation,PO Box 6180+City+VT,658
Morgan Stanley Dean Witter & Co,PO Box 9432+City+MO,1289
Mirant Corporation,PO Box 8875+City+CT,327
FleetBoston Financial Co,PO Box 8279+City+MI,1679
Echostar Communications Corporation,PO Box 1321+City+WA,485
IT Group Inc,PO Box 8302+City+TX,496
Gap Inc,PO Box 9644+City+MO,966
Group 1 Automotive Inc,PO Box 7740+City+CO,326
Hormel Foods Corp,PO Box 5590+City+NY,490
Hawaiian Electric Industries Inc,PO Box 5939+City+CO,1969
Mercury General Corporation,PO Box 5992+City+MO,1810
Great Lakes Chemical Corporation,PO Box 5312+City+WA,1129
Foot Locker Inc,PO Box 1071+City+MO,1741
Lands End Inc,PO Box 3193+City+FL,1906
Expeditors International of Washington Inc, PO Box 4372+City+WA,403
Johnson & Johnson,PO Box 3831+City+GA,948
EW Scripps Company,PO Box 9725+City+CA,1919
Hartford Financial Services Group Inc,PO Box 2965+City+CT,379
FirstEnergy Corp,PO Box 8178+City+GA,956
DTE Energy Co,PO Box 5178+City+NY,454
General Mills Inc,PO Box 4373+City+MO,587
EOG Resources Inc,PO Box 4674+City+CO,1935
Nacco Industries Inc,PO Box 1524+City+KY,1473
The MONY Group Inc,PO Box 3651+City+GA,1874
Kroger Co,PO Box 6594+City+FL,1610
MGIC Investment Corporation,PO Box 4941+City+MO,1787
IT Group Inc,PO Box 8302+City+TX,406
Merrill Lynch & Co Inc,PO Box 1879+City+NY,113
Hawaiian Electric Industries Inc,PO Box 8819+City+MO,144
FPL Group Inc,PO Box 3408+City+WA,285
Furniture Brands International Inc,PO Box 2270+City+CA,636
Greif Bros Corporation,PO Box 7025+City+WA,1969
Electronic Arts Inc,PO Box 4691+City+GA,1912
Goodrich Corporation,PO Box 2816+City+MO,1929
Hawaiian Electric Industries Inc,PO Box 8819+City+MO,140
El Paso Corporation,PO Box 9566+City+WA,508
First Data Corp,PO Box 3398+City+CT,1640
Golden West Financial Corporation,PO Box 9456+City+NY,1626
Imperial Sugar Company,PO Box 4464+City+KY,359
Franklin Resources Inc,PO Box 3276+City+KY,1604
Engelhard Corporation,PO Box 5954+City+NY,968
EOG Resources Inc,PO Box 4674+City+CO,748
Liz Claiborne Inc,PO Box 4027+City+NY,1653
DURA Automotive Systems Inc,PO Box 8055+City+MO,341
Kemet Corp,PO Box 2994+City+CT,805
Dominos Pizza LLC,PO Box 6703+City+CT,805
Ingram Micro Inc,PO Box 5258+City+WA,33
Hillenbrand Industries Inc,PO Box 634+City+MI,1511
Dollar Tree Stores Inc,PO Box 6588+City+WA,260
Equity Residential Properties Trust,PO Box 9748+City+FL,1582
Mariner Health Care Inc,PO Box 2454+City+TX,994
Illinois Tool Works Inc,PO Box 2536+City+CT,1166
Microsoft Corporation,PO Box 8662+City+FL,54
Flowserv Corp,PO Box 5655+City+NY,829
Dial Corporation,PO Box 1057+City+MO,668
McLeodUSA Incorporated,PO Box 870+City+WA,1219
Ecolab Inc,PO Box 7579+City+CT,269
Mail-Well Inc,PO Box 3420+City+CT,724
Harman International Industries Inc,PO Box 432+City+CO,1058
Lennox International Inc,PO Box 3114+City+FL,1348
Lands End Inc,PO Box 3193+City+FL,1492
Lockheed Martin Corporation,PO Box 3604+City+GA,719
Lexmark International Inc,PO Box 4119+City+WA,1046
Mirant Corporation,PO Box 8875+City+CT,784
Footstar Inc,PO Box 1312+City+MO,1259
Harley-Davidson Inc,PO Box 591+City+CA,433
Hartford Financial Services Group Inc,PO Box 2965+City+CT,530
Fortune Brands Inc,PO Box 3765+City+CA,82
Harrahs Entertainment Inc,Box 5710+City+WA,37
KeySpan Corp,PO Box 4067+City+NY,363
National Fuel Gas Company,PO Box 4738+City+FL,573
Level 3 Communications Inc,PO Box 8902+City+CO,1047
Dover Corporation Inc,PO Box 640+City+MI,1464
MGM Mirage,PO Box 4680+City+MI,1594
Great Plains Energy Inc,PO Box 7096+City+WA,856
Linens n Things Inc,PO Box 8470+City+KY,1459
Great Plains Energy Inc,PO Box 7096+City+WA,1222
Fairchild Semiconductor International Inc,PO Box 6520+City+MO,1139
FirstEnergy Corp,PO Box 6012+City+MO,1968
Guidant Corporation,PO Box 2566+City+TX,1226
Marsh & McLennan Companies Inc,PO Box 9149+City+GA,1040
Energy East Corporation,PO Box 8227+City+FL,940
KLA-Tencor Corporation,PO Box 3236+City+TX,372
JC Penny Co,PO Box 8162+City+MO,691
ITT Industries Inc,PO Box 7235+City+GA,1347
FirstEnergy Corp,PO Box 6012+City+MO,863
DPL Inc,PO Box 3749+City+NY,964
Encompass Services Corporation,PO Box 5164+City+CA,1775
Edison International,PO Box 1042+City+NY,1979
JP Morgan Chase & Co,PO Box 4159+City+GA,1685
Landstar System Inc,PO Box 9480+City+CO,1884
FirstEnergy Corp,PO Box 6012+City+MO,1534
DPL Inc,PO Box 3749+City+NY,799
Dial Corporation,PO Box 1057+City+MO,378
Dell Computer Corporation,PO Box 4377+City+FL,529
Metals USA Inc,PO Box 5435+City+CO,1704
Great Plains Energy Inc,PO Box 2710+City+MI,823
Forest Laboratories Inc,PO Box 732+City+CO,272
Enron Corp,PO Box 7258+City+KY,482
LSI Logic Corporation,PO Box 4048+City+KY,1270
Motorola Inc,PO Box 9657+City+NY,1058
DIMON Incorporated,PO Box 7239+City+KY,1121
KLA-Tencor Corporation,PO Box 1204+City+FL,865
Gentiva Health Services Inc,PO Box 4973+City+WA,1392
Lennox International Inc,PO Box 3114+City+FL,1852
GATX Corporation,PO Box 5388+City+TX,185
Maytag Corporation,PO Box 3911+City+KY,1399
Level 3 Communications Inc,PO Box 8902+City+CO,109
Harman International Industries Inc,PO Box 432+City+CO,869
Felcor Lodging Trust Inc,PO Box 8433+City+CA,762
Lincoln National Corporation,PO Box 8103+City+WA,21
Halliburton Co,PO Box 8309+City+TX,133
Genuine Parts Company,PO Box 2753+City+MI,1333
Enterprise Products Partners LP,PO Box 3606+City+MO,743
Molex Incorporated,PO Box 1188+City+CO,1669
First National of Nebraska Inc,PO Box 8948+City+CA,1936
Johnson & Johnson,PO Box 8173+City+MO,994
Ingram Micro Inc,PO Box 5258+City+WA,1151
Magellan Health Services Inc,PO Box 7288+City+NY,1984
Dow Jones & Company Inc,PO Box 4947+City+MO,139
LSI Logic Corporation,PO Box 7393+City+CO,1656
EMC Corporation,PO Box 2674+City+CA,967
Marshall & Ilsley Corporation,PO Box 8863+City+VT,203
Gannett Co Inc,PO Box 7293+City+GA,1896
The Goodyear Tire & Rubber Company,PO Box 4134+City+GA,702
IMC Global Inc,PO Box 8931+City+WA,43
Landstar System Inc,PO Box 9480+City+CO,1111
Healthsouth Corp,PO Box 8053+City+MO,1734
Enterprise Products Partners LP,PO Box 1298+City+NY,958
Ford Motor Co,PO Box 2252+City+CO,1813
Frontier Oil Corp,PO Box 5262+City+NY,46
Louisiana-Pacific Corporation,PO Box 9766+City+VT,1929
Family Dollar Stores Inc,PO Box 3268+City+FL,1370
Johnson Controls Inc,PO Box 9662+City+FL,906
Milacron Inc,PO Box 4173+City+FL,83
Health Net Inc,PO Box 7837+City+CT,1948
McDonalds Corporation,PO Box 9092+City+CA,654
Electronic Arts Inc,PO Box 4289+City+VT,1481
McKesson Corporation,PO Box 8993+City+GA,1360
Equifax Inc,PO Box 2898+City+NY,1324
Kohls Corp,PO Box 8911+City+CT,1090
Harman International Industries Inc,PO Box 2031+City+KY,1460
Manpower Inc,PO Box 1271+City+KY,21
National Fuel Gas Company,PO Box 2139+City+TX,1566
Georgia-Pacific Corporation,PO Box 6160+City+CA,1656
Great Plains Energy Inc,PO Box 2710+City+MI,716
The Lubrizol Corporation,PO Box 8137+City+MO,1109
Legg Mason Inc,PO Box 2675+City+MO,333
Gap Inc,PO Box 3353+City+FL,1818
Dynegy Inc,PO Box 9891+City+VT,1951
Goodrich Corporation,PO Box 7569+City+KY,836
Legg Mason Inc, PO Box 4789+City+TX,1849
Medtronic Inc,PO Box 5813+City+WA,7
International Multifoods Corporation,PO Box 9739+City+FL,0
Markel Corporation,PO Box 6662+City+GA,389
Mellon Financial Corporation,PO Box 1470+City+WA,444
Marsh & McLennan Companies Inc,PO Box 9149+City+GA,195
Estee Lauder Companies Inc,PO Box 383+City+NY,1603
Honeywell International Inc, PO Box 7915+City+CA,1321
McKesson Corporation,PO Box 1842+City+TX,43
Express Scripts Inc,PO Box 1102+City+TX,1752
Metris Companies Inc,PO Box 2775+City+MI,347
Franklin Resources Inc,PO Box 3276+City+KY,157
Limited Inc,PO Box 9875+City+GA,1563
Ecolab Inc,PO Box 9736+City+MI,1634
First American Financial Corp,PO Box 8034+City+TX,306
Nash Finch Company,PO Box 4859+City+CA,411
EW Scripps Company,PO Box 3335+City+FL,1946
Dillards Inc,PO Box 2261+City+FL,845
Interpublic Group of Companies Inc,PO Box 4847+City+FL,677
Louisiana-Pacific Corporation,PO Box 7313+City+TX,130
Jabil Circuit Inc,PO Box 7747+City+MI,1116
Lennar Corporation,PO Box 5750+City+NY,1167
Express Scripts Inc,PO Box 8764+City+TX,289
Genesis Health Ventures Inc,PO Box 3318+City+WA,1774
Dominos Pizza LLC,PO Box 6703+City+CT,1358
Liz Claiborne Inc,PO Box 5384+City+GA,1740
The Mens Wearhouse Inc,PO Box 5681+City+NY,566
Eaton Corporation,PO Box 5955+City+VT,169
Hillenbrand Industries Inc,PO Box 6317+City+NY,37
MGM Mirage,PO Box 4496+City+GA,1964
Halliburton Co,PO Box 8309+City+TX,1199
Frontier Oil Corp,PO Box 5262+City+NY,454
KLA-Tencor Corporation,PO Box 3236+City+TX,1036
Encompass Services Corporation,PO Box 5164+City+CA,442
Hartford Financial Services Group Inc,PO Box 4159+City+TX,926
Gateway Inc,PO Box 8003+City+MO,172
Maytag Corporation,PO Box 6180+City+VT,500
Dover Corporation Inc,PO Box 5452+City+WA,1297
Jones Apparel Group Inc,PO Box 2109+City+MI,573
Fairchild Semiconductor International Inc,PO Box 9615+City+WA,879
The Lubrizol Corporation,PO Box 8137+City+MO,203
Fortune Brands Inc,PO Box 3765+City+CA,393
The May Department Stores Company,PO Box 1821+City+GA,1085
Kennametal Inc,PO Box 2050+City+WA,895
KB Home,PO Box 2022+City+MI,325
Interstate Bakeries Corporation,PO Box 3008+City+CO,1987
General Electric Company,PO Box 9049+City+MI,1717
Nabors Industries Inc,PO Box 3733+City+CA,922
Felcor Lodging Trust Inc,PO Box 8433+City+CA,280
General Cable Corporation,PO Box 3855+City+WA,38
Genzyme Corporation,PO Box 210+City+MI,1333
Metris Companies Inc,PO Box 9806+City+MI,296
Mariner Health Care Inc,PO Box 2454+City+TX,176
National Commerce Financial Corporation,PO Box 8686+City+TX,198
Halliburton Co,PO Box 1478+City+CO,888
Kelly Services Inc,PO Box 9166+City+KY,1714
Maytag Corporation,PO Box 6180+City+VT,1139
The Goodyear Tire & Rubber Company,PO Box 4134+City+GA,698
KPMG Consulting Inc,PO Box 3648+City+MI,1778
Ingles Market Inc,PO Box 5007+City+VT,1031
Jack In The Box Inc,PO Box 1526+City+CT,439
MGIC Investment Corporation,PO Box 5409+City+MI,1442
Estee Lauder Companies Inc,PO Box 383+City+NY,624
Frontier Oil Corp,PO Box 3845+City+MI,1402
HJ Heinz Company,PO Box 8170+City+GA,1162
EW Scripps Company,PO Box 9725+City+CA,1669
Michaels Stores Inc,PO Box 3261+City+NY,1687
Halliburton Co,PO Box 1478+City+CO,126
Lands End Inc,PO Box 3193+City+FL,1631
Grey Global Group Inc,PO Box 5398+City+CO,1179
Emcor Group Inc,PO Box 638+City+CT,1874
Footstar Inc,PO Box 1312+City+MO,818
Fleetwood Enterprises Inc,PO Box 8871+City+WA,1901
National Fuel Gas Company,PO Box 2139+City+TX,342
Lyondell Chemical Company,PO Box 1417+City+FL,1453
Halliburton Co,PO Box 3841+City+KY,1333
Kimball International Inc,PO Box 8193+City+CT,979
Magellan Health Services Inc,PO Box 7288+City+NY,665
Ford Motor Co,PO Box 4963+City+GA,1194
K-Mart Corp,PO Box 2663+City+KY,408
General Dynamics Corporation,PO Box 479+City+FL,1550
Federated Department Stores Inc,PO Box 3190+City+MI,1812
Molex Incorporated,PO Box 1188+City+CO,738
La-Z-Boy Inc,PO Box 775+City+TX,839
Golden West Financial Corporation,PO Box 4057+City+NY,1869
Henry Schein Inc,PO Box 7882+City+FL,1603
Express Scripts Inc,PO Box 3544+City+MO,736
Levi Strauss & Co,PO Box 7731+City+CT,556
First Tennessee National Corp,PO Box 5192+City+FL,752
Furniture Brands International Inc,PO Box 8954+City+GA,1889
Mattel Inc,PO Box 2909+City+MI,1465
Maytag Corporation,PO Box 5982+City+FL,398
Lithia Motors Inc,PO Box 9274+City+FL,220
Home Depot Inc,PO Box 4843+City+VT,1972
Interstate Bakeries Corporation,PO Box 5681+City+GA,520
Eaton Corporation,PO Box 3697+City+WA,1636
Huntington Bancshares Inc,PO Box 6083+City+CA,399
Gentiva Health Services Inc,PO Box 6295+City+CA,1264
Gateway Inc,PO Box 5438+City+CA,401
Maxim Integrated Products Inc,PO Box 5911+City+GA,708
Electronic Data Systems Corp,PO Box 5682+City+KY,1183
Kelly Services Inc,PO Box 6806+City+MI,1805
EW Scripps Company,PO Box 3335+City+FL,1543
Eaton Corporation,PO Box 5955+City+VT,1187
Magellan Health Services Inc,PO Box 7288+City+NY,1042
Healthsouth Corp,PO Box 6772+City+VT,478
ITT Industries Inc,PO Box 7235+City+GA,128
Idacorp Inc,PO Box 3072+City+CT,1570
Humana Inc,PO Box 6817+City+CT,452
Grey Global Group Inc,PO Box 5398+City+CO,1092
Kimberly-Clark Corporation,PO Box 371+City+MO,604
Mattel Inc,PO Box 8031+City+GA,583
The McGraw-Hill Companies Inc,PO Box 2586+City+CT,657
Hewlett-Packard Company,PO Box 7315+City+WA,1425
Massey Energy Company,PO Box 3244+City+VT,1322
Health Net Inc,PO Box 8991+City+NY,1901
Fidelity National Financial Inc,PO Box 2527+City+CO,1839
Emcor Group Inc,PO Box 9690+City+TX,1231
Genzyme Corporation,PO Box 5860+City+CT,1208
HCA Inc,PO Box 280+City+FL,1140
Gemstar-TV Guide International Inc,PO Box 5246+City+FL,1461
IMC Global Inc,PO Box 8931+City+WA,957
Masco Corporation,PO Box 3739+City+GA,1654
Fleetwood Enterprises Inc,PO Box 8871+City+WA,1735
Ingles Market Inc,PO Box 6857+City+KY,785
Fluor Corp,PO Box 6584+City+TX,137
MeadWestvaco Corporation,PO Box 6437+City+NY,1289
Forest Laboratories Inc,PO Box 732+City+CO,1866
Fidelity National Financial Inc,PO Box 2870+City+VT,1230
M & T Bank Corporation,PO Box 5502+City+VT,970
Foster Wheeler Ltd,PO Box 3080+City+WA,846
MGM Mirage,PO Box 4496+City+GA,1298
Massey Energy Company,PO Box 3244+City+VT,595
Fiserv Inc,PO Box 133+City+CO,1623
